precio,area,metros_cubiertos,ambientes,pisos,pileta,lat,lon,edad,region,log_precio,mercado_real,densidad,metros_cubiertos_por_ambiente,edad_por_ambiente,metros_por_piso,area_x_edad,mercado_predict,precio_venta,precio_renta,precio_ny,es_depto,es_casa,es_ph,lat_ba,lat_ny
145655.54526752452,-0.8200930275387226,-0.6491614406734485,6,1,0,40.6863051245796,-74.03758283411287,0.3503964561710332,1,11.888999834217076,venta,0.8875580932783853,-0.46792037652802854,-1.000927358813726,0.6610649183028794,-0.7866121970106631,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
139453.37306629418,-0.8817171850123874,-0.784726386737286,5,1,0,40.69796612172319,-74.01806651468944,0.2783148548069558,1,11.84548558111946,venta,0.8605510492411915,-0.2628788068147003,-0.9917394220687855,0.3636287075252438,-0.789224067020936,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
67144.00525888301,1.5943636033310282,2.7548719075640533,10,3,0,-34.77555489780469,-58.194439334065365,4.071324983411613,0,11.114594924085116,venta,-0.20750832386501383,0.6815875968822791,0.8739052820599134,0.30987537309115437,2.132406187095352,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
5394.284677937989,0.27496642918725195,0.7233801676627271,5,1,0,-34.781364702500746,-58.18592809312776,3.2709531200156614,0,8.593095279084558,venta,-0.13223858900891422,1.3808777845912188,0.6752637730183547,3.6724892353672023,-0.003916547031569348,-0.996225439724473,-0.996225439724473,3.51573475932588,-0.862694671170076,-1.0584280448628898,-0.834858488380457,3.938874106267341,0.8626946711700761,-0.862694671170076
1821.9099783876488,1.3016117376142438,1.5676644395915609,10,3,0,-34.707368190964345,-58.29053271106446,3.1879648673325787,0,7.507640668469561,venta,-0.7778352279982957,0.034590839540257275,-0.27213288131525665,-0.5583886359896935,0.3026315062760004,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
339235.499766727,-0.9846354793792007,-1.0038961258482497,6,1,0,40.80357849013209,-74.00430766069107,1.448884594202403,1,12.734449834754841,venta,0.8283198863478071,-0.7901221219634734,-0.8432861012059101,-0.11724056296884458,-0.7567895599219088,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
5264.52112902565,-0.7832767761636134,-0.6029733102202546,5,1,0,-34.705723865992574,-58.27270740755365,1.646490331505918,0,8.568745466780193,venta,0.8167018507310405,-0.0647775409183838,-0.7339917691660797,0.7624039657763456,-0.7303207939127355,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,0.944003391364199,-0.834858488380457,-0.253666310958183,0.8626946711700761,-0.862694671170076
172134.2731648958,-0.9645265483313366,-0.9603894284523837,9,1,0,40.73279417983544,-73.9518382746914,1.5907018649874225,1,12.056030109176117,venta,0.8373165026183139,-1.2443774425782952,-0.8980909551944307,-0.02178471252516183,-0.7477092241853621,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
183.3473148782139,0.277665343170917,1.102782364579189,9,2,0,-34.74662101527259,-58.23406253562619,3.7968349389481513,0,5.21138224962261,renta,0.3117405102962363,0.0049272361571747235,0.5699136156649123,0.45244405953707545,0.5533898991171349,-0.996225439724473,-0.996225439724473,3.51573475932588,-0.862694671170076,-1.0584280448628898,-0.834858488380457,3.938874106267341,0.8626946711700761,-0.862694671170076
249460.24903672544,-0.9074857308230747,-0.8604354545030438,5,1,0,40.821279369399335,-74.02220100554277,2.56963729883987,1,12.427054858982439,venta,0.7947482420472118,-0.34539769701253,-0.20938834034640816,0.19751926041824458,-0.638525590202335,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
120880.61985083236,-0.9320098262651422,-0.8567205386037954,3,1,0,40.67738500178052,-74.03178548994536,1.8511358248946437,1,11.702558724753066,venta,0.9471584411779381,0.9190332261032885,-0.3726093280041298,0.20566997002653617,-0.7270647384734545,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
254663.07349000705,-0.8916509740617377,-0.8359252003212374,6,1,0,40.788527237068784,-74.02388976301287,2.614654313318255,1,12.447696670048577,venta,0.774988978021801,-0.6375559150233718,-0.321053262988079,0.2512959729144102,-0.6275590261042377,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
131.1385950777887,-0.1810859675165422,-0.035005741397374064,6,1,0,-34.69879985350039,-58.22879469741297,2.1214185818320432,0,4.87625474163022,renta,-0.16290145490184316,0.08991071962871744,-0.6164588157959658,2.008552962403486,-0.6090661940609201,-0.996225439724473,-0.996225439724473,3.51573475932588,-0.862694671170076,-1.0584280448628898,-0.834858488380457,3.938874106267341,0.8626946711700761,-0.862694671170076
46552.98416645056,1.4474043392084495,1.954500194714943,10,3,1,-34.81716657332981,-58.18847396144709,3.8692437853949144,0,10.748346387341135,venta,-0.6349195688433302,0.24540612325491448,0.5164398911537572,-0.2754763627264098,1.4898114243023797,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
36229.854588296206,1.130847595196727,0.8216449388243036,3,1,0,-34.7194408188446,-58.246724380022336,4.272934212936631,0,10.497638770309338,venta,-1.2083559320400403,3.9679162866331783,6.88709893964178,3.8880870136709507,2.2939186612686955,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
52326.282576178375,0.7058025976656234,0.36423282736485263,7,3,0,-34.778046484886005,-58.22481901313287,3.718889171109869,0,10.865254058741998,venta,-1.167007378575963,0.06904111317577252,0.8822047164435728,-1.4385181706118593,0.7141294040009928,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
100458.07438500725,-0.8223241780039144,-0.7216644228173966,4,1,0,40.72958394392608,-73.90167311493434,0.7548215195980326,1,11.517495749143096,venta,0.713988672899613,0.3152996156018988,-0.9025676091190122,0.5019897819559102,-0.7766487974034876,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
24899.6763336426,1.3611704985158193,0.9699979135292193,10,3,0,-34.70806483437206,-58.30594937285069,4.077632111793482,0,10.122610083719424,venta,-1.3031479224546125,-0.29112165365572173,0.886266256786566,-0.9954919629242368,1.9461495986580712,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
14904.76999615695,1.0571956408150887,1.4626818985926036,10,3,0,-34.727602206206335,-58.20720105047375,3.3300537703674657,0,9.60943657467187,venta,-0.5842661377281897,-0.02262187638028046,-0.14882467568751717,-0.6351676020847424,0.3703412605361828,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
16742.83530360694,1.2345936501993855,1.4576701543602297,10,3,1,-34.8373150203321,-58.24809894290903,3.3530786794199456,0,9.725725702676808,venta,-0.7934354477269796,-0.025353144801722648,-0.12714124147442463,-0.638832940500378,0.4732680881061106,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
211451.8394469447,-0.9049727299190023,-0.8399058580960119,6,1,0,40.78633731840492,-74.02060383884067,2.6585026707825814,1,12.261752542068022,venta,0.8381149238239883,-0.6411715041851181,-0.28704494612003,0.24256221246003792,-0.6223584768852436,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
210136.5883887822,-0.8644924465086635,-0.7647544222543042,6,1,0,40.76630945244534,-73.97819270645499,1.3880633892458918,1,12.255513019166571,venta,0.8205711523623106,-0.5729122535052861,-0.8572402359396454,0.40744818748731537,-0.7525698741314643,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
175293.89601910842,-0.8446943287292379,-0.7035516082126734,4,1,0,40.742630127651246,-74.03383326891964,1.9820778634122485,1,12.074219250104049,venta,0.8764988808529245,0.3399771311830774,-0.47519869239154805,0.5417301949385536,-0.7064828629377027,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
7511.171753129561,-0.8189635922247854,-0.6917702297240446,5,1,0,-34.70477128461765,-58.262890282252215,1.5995126284996257,0,8.924146758303754,venta,0.7732473658186854,-0.16156149912415163,-0.7498596552004841,0.5675791232724665,-0.7364581847436524,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,0.944003391364199,-0.834858488380457,-0.253666310958183,0.8626946711700761,-0.862694671170076
191392.4837647309,-0.916080774820628,-0.8436160304036278,7,1,0,40.78728437902269,-74.0183139795761,1.965887029767419,1,12.162081487453168,venta,0.8911444118027697,-0.8713099873418506,-0.7398458702061412,0.2344219105268986,-0.7156827547437015,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
10939.20819972044,-0.8131324829469908,-0.6494904945174576,5,1,0,-34.708050206514514,-58.26413567703173,2.2515328512012363,0,9.300108696731469,venta,0.8508216791429294,-0.11547881801255519,-0.44654202205931465,0.6603429578599654,-0.6710122931095615,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,0.944003391364199,-0.834858488380457,-0.253666310958183,0.8626946711700761,-0.862694671170076
4861.791167130791,1.2831157060034202,1.4001330149563054,10,3,1,-34.811773581828,-58.24942962813813,2.6942023725199373,0,8.48916220190317,venta,-0.8910309456653678,-0.0567093682296715,-0.5868454357710657,-0.680912719037496,-0.13373693894347963,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
367.3815052610412,1.1524123716937484,-0.1496610093357068,8,3,1,-34.66811355219954,-58.254471775432926,2.8156489332407695,0,5.906400831995825,renta,-2.035380357583309,-0.5686524379495372,-0.3840537260815215,-1.8143543533622737,-0.0793365834687119,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
94706.50681291072,1.330248413487789,0.6979688045397109,10,3,1,-34.77372906755635,-58.223844287749536,3.2336075244427422,0,11.458537986559389,venta,-1.488451643407165,-0.43937034326296204,-0.23441631732816634,-1.1944404122304824,0.36525631574936135,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
41826.10376235838,1.4604341633981723,1.288551391087391,10,3,0,-34.720789324297854,-58.27795610105182,3.3048303274125415,0,10.64127591552136,venta,-1.148684763864264,-0.11751841026293604,-0.17201246965991462,-0.7625179234299765,0.50457774160905,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
27598.55960384289,1.201743478589765,0.9299553499960465,10,3,0,-34.741149111343226,-58.27803247324015,3.9839039264129594,0,10.225518862076825,venta,-1.1879766344965585,-0.31294379465511213,0.7103660893528397,-1.0247770859420047,1.5723276988440542,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
141640.69649498363,-0.8548847068196375,-0.7347402014552684,5,1,0,40.75482654952432,-73.90833662680461,0.8241350410273662,1,11.86104882357455,venta,0.8488423042490081,-0.20839650163750248,-0.92783248034676,0.4733008755391708,-0.7755940662238955,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
6392.770869952213,-0.8303731871758026,-0.7196140872315229,9,1,0,-34.704567641843454,-58.27106687981473,1.5189028529634772,0,8.762923079353621,venta,0.760065919722483,-1.0985816531402472,-0.9106775456701031,0.5064883198537354,-0.7426773045397086,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,0.944003391364199,-0.834858488380457,-0.253666310958183,0.8626946711700761,-0.862694671170076
80980.91639112362,-0.8671078001714964,-0.7390454875584624,2,1,0,40.66034027617521,-74.03777426396738,2.5201348352155493,1,11.301968805786926,venta,0.9035868379730021,2.8151595476870646,0.9910815728994035,0.4638548644424332,-0.6391776638315377,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
208417.5553516749,-0.9759412388227897,-0.9775064784932614,5,1,0,40.8180995630964,-74.01532376986466,1.2690337019448457,1,12.247298824045112,venta,0.8553575352178818,-0.4729989376444425,-0.8427011245960065,-0.05934036870085482,-0.764551705865525,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
211419.00325389937,-0.8988637765435882,-0.8406307257692014,7,1,0,40.8258157419267,-74.01995932297152,2.5348010960767033,1,12.261597240780747,venta,0.8018436563451787,-0.8689858269302991,-0.47935135533790346,0.24097181685786548,-0.6426655966871008,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
166846.5950115623,-0.9114395215856592,-0.891076788817401,2,1,0,40.83572375271396,-73.97065852074431,0.30876741427675175,1,12.02483007648889,venta,0.730680390173682,2.400894300952193,-0.8529001404634274,0.1302906542316463,-0.7892849375962708,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
196088.58280115743,-0.9798502132565277,-1.0171684918451094,5,1,0,40.73091320458296,-73.95715876246571,2.190057806015615,1,12.18632178917976,venta,0.758165538162422,-0.5162284400196687,-0.48429690872783693,-0.14636079179481917,-0.7012841957512712,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
3090.939976528012,-0.8471322304388991,-0.6782533680250572,5,1,0,-34.7054699896621,-58.26990349036861,2.6288018072363752,0,8.036230523156126,venta,0.9558567574671629,-0.14682883288912416,-0.15633923264206825,0.597235787787045,-0.6158216201287814,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,0.944003391364199,-0.834858488380457,-0.253666310958183,0.8626946711700761,-0.862694671170076
39136.28291511272,1.2813356924635988,1.9165163933108869,10,3,0,-34.81130044701011,-58.22989267896568,4.158132351198346,0,10.574805267485523,venta,-0.47877732940615886,0.22470595331585752,1.0510767041405091,-0.30325581036039395,2.1009106495524112,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
110903.92202933748,-0.8198797495500529,-0.6278458384299084,9,1,0,40.69159662284275,-73.96491682311533,1.3181257940393358,1,11.616419538171524,venta,0.940755483527253,-1.0430135695834442,-0.9414350089552794,0.7078324061074062,-0.7537474839073013,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
9125.800587377002,-0.7522752072835936,-0.5150656936806632,6,1,0,-34.70764132787786,-58.263683316752775,2.6100889826956335,0,9.11886091020511,venta,0.8776011598128772,-0.34612263432175133,-0.32450912768314644,0.9552776334995409,-0.600154513990007,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,0.944003391364199,-0.834858488380457,-0.253666310958183,0.8626946711700761,-0.862694671170076
16588.335475410135,1.199903939275058,1.1859895455109093,10,3,0,-34.81437234646059,-58.32165081256383,3.9535226944822197,0,9.716455045143572,venta,-0.9771356203756565,-0.1734119110242825,0.6567976306077498,-0.837526514279769,1.4997081607239076,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
168369.72524376228,-0.9770109240967433,-1.0118886615332607,3,1,0,40.78518308195235,-74.00588090624522,2.651443182490342,1,12.033917585790695,venta,0.7570728706979062,0.6371581113584227,0.4945198260722543,-0.13477658240218154,-0.6388576321989007,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
272145.8980552057,-0.9628805958293475,-0.978325948382958,8,1,0,40.75609431685729,-73.94910150281743,2.2033188727106365,1,12.514093591381334,venta,0.7735912052855735,-1.1331531075357673,-0.7026283800138199,-0.061138326254888964,-0.6975887096045431,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
224665.01955393687,-0.9183163636148163,-0.8424484936180676,6,1,0,40.74916897645987,-73.96358798897812,2.284477973980408,1,12.32236576983716,venta,0.9074225950616696,-0.6434809530139206,-0.5344046464791601,0.2369835441019747,-0.6818448050357083,-0.996225439724473,-0.996225439724473,-0.28419654276112927,1.1581845782243934,0.944003391364199,-0.834858488380457,-0.253666310958183,-1.1581845782243934,1.1581845782243934
4579.680475396129,1.038024810651688,1.6001491026285097,10,3,0,-34.73337493747642,-58.23835247775029,2.4704683084608794,0,8.429384509477174,venta,-0.44183587704780425,0.052294124109505874,-0.685661672580831,-0.5346309824009146,-0.3118149671323278,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
42000.58483458175,1.0343786111606605,0.8222331917394837,9,3,1,-34.70825461637303,-58.241068220113725,3.572871457739593,0,10.645438821801458,venta,-1.1097930218306384,-0.16495265238521692,0.23889670733365992,-1.1035596707200612,0.6817470488564974,1.0029453415101355,1.0029453415101355,-0.28419654276112927,-0.862694671170076,-1.0584280448628898,1.1968012277192237,-0.253666310958183,0.8626946711700761,-0.862694671170076
